word,freq
superconductivity,0.04
superconductor,0.08
supercritical,0.04
superego,0.08
superficial,2.9
superfluity,0.02
superfluous,0.45
superglue,0.22
superheat,0.06
superheated,0.14
superhero,3.33
superhighway,0.1
superhuman,0.8
superimpose,0.22
superimposition,0.04
superintendant,0.02
superintendent,4.29
superior,13
superiority,1.31
superlative,0.1
supermarket,5
supermodel,0.92
supermom,0.14
supernatural,4.41
supernormal,0.02
supernova,0.39
superoxide,0.04
superposition,0.45
superpower,0.63
supersede,0.16
supersensitive,0.04
supersensory,0.02
supersession,0.02
superset,0.02
supersize,0.1
supersonic,0.39
superstar,3.43
superstition,2.06
superstitious,3.43
superstore,0.43
superstructure,0.27
supertanker,0.06
supervise,1.92
supervision,2.47
supervisor,5.96
supervisory,0.31
superwoman,0.33
supine,0.08
supper,19.37
suppertime,0.61
supplant,0.06
supple,0.61
supplement,1.14
supplemental,0.59
supplementary,0.25
suppleness,0.02
supplicant,0.08
supplicate,0.06
supplication,0.12
supplier,1.94
supply,18.67
support,50.73
supportable,0.04
supporter,0.73
supportive,4.65
suppose,125.8
supposed,252.25
supposition,0.31
suppository,0.25
suppress,1.49
suppressant,0.08
suppresser,0.02
suppression,0.49
suppressive,0.08
suppressor,0.18
suppurate,0.02
suppuration,#N/A
supremacist,0.08
supremacy,0.57
supreme,8.76
surcease,0.1
surcharge,0.22
surd,0.06
sure,1099.82
surefire,0.25
surety,0.14
surf,6.35
surface,18.24
surfactant,0.06
surfeit,0.08
surfer,1.63
surge,1.84
surgeon,16.43
surgery,32.37
surgical,8.02
surliness,0.04
surly,0.71
surmise,0.35
surmount,0.1
surmountable,0.06
surname,0.94
surpass,0.35
surplice,0.02
surplus,2.04
surprise,88.9
surprised,55.06
surprising,6.02
surreal,1.12
surrealism,0.27
surrealist,0.14
surrealistic,0.22
surrender,15.47
surreptitious,0.14
surrogacy,0.1
surrogate,1.86
surround,3.06
surroundings,2.1
surtax,0.04
surveillance,18.67
survey,4.45
surveyor,0.25
survivability,0.06
survivable,0.04
survival,10.1
survivalist,0.1
survive,30.14
survivor,4.33
survivorship,0.06
susceptibility,0.1
susceptible,1.27
sushi,4.35
suspect,44.2
suspend,2.76
suspender,0.04
suspense,2.24
suspenseful,0.22
suspension,4.35
suspensor,0.02
suspicion,7.31
suspicious,15.98
suspiciousness,0.04
sustain,2.67
sustainability,0.06
sustainable,0.14
sustainer,0.04
sustenance,0.57
susurration,0.02
suture,2.47
svelte,0.1
swab,2.37
swaddle,0.08
swaddling,0.2
swag,0.49
swagger,0.24
swallow,12.73
swallower,0.18
swallowtail,0.06
swami,0.73
swamp,8.98
swampland,0.02
swampy,0.2
swan,6.82
swank,0.47
swanky,0.25
swap,3.63
sward,#N/A
swarm,1.33
swart,#N/A
swarthy,0.39
swash,0.1
swashbuckler,0.08
swashbuckling,0.08
swastika,0.55
swat,3.84
swatch,0.35
swath,0.22
swathe,#N/A
swatter,0.22
sway,2.53
swayback,0.02
swear,88.16
sweat,21.86
sweatband,0.08
sweatbox,0.18
sweater,13.8
sweathouse,0.02
sweatpants,0.18
sweatshirt,2.35
sweatshop,0.55
sweaty,4.43
sweep,9.51
sweepback,0.02
sweeper,0.63
sweepstake,0.24
sweet,145.2
sweetcorn,0.02
sweeten,0.78
sweetener,0.27
sweetheart,64.16
sweetie,53.55
sweetness,3.27
sweetshop,0.02
swell,20.8
swellfish,0.02
swellhead,0.02
swelter,0.04
swerve,0.67
swift,3.86
swiftness,0.08
swig,0.94
swill,0.96
swim,31.8
swimmer,3.73
swimming,19.98
swimmingpool,#N/A
swimmy,0.24
swimsuit,1.98
swimwear,0.18
swindle,0.71
swindler,0.57
swine,4.43
swing,25.98
swinger,0.73
swingman,0.02
swingy,0.02
swinish,0.14
swipe,1.61
swirl,0.9
swish,1.61
swishy,0.04
switch,28.12
switchback,0.04
switchblade,0.43
switchboard,1.14
switcheroo,0.29
switchover,0.02
swivel,0.71
swizzle,0.37
swoon,0.61
swoony,0.02
swoop,1.53
swoosh,0.24
sword,26.18
swordfish,1.02
swordplay,0.47
swordsman,1.25
swordsmanship,0.18
swordswoman,0.02
sybarite,0.02
sycamore,0.94
sycophant,0.14
sycophantic,0.04
syllabication,#N/A
syllable,0.82
syllabus,0.55
syllogism,0.12
sylvan,0.1
sym,0.02
symbiosis,0.2
symbiotic,0.41
symbol,8.59
symbolic,1.55
symbolism,0.73
symbolize,0.41
symmetric,0.1
symmetrical,0.59
symmetry,0.8
sympathetic,3.8
sympathize,1.55
sympathizer,0.29
sympathy,8.35
symphonic,0.43
symphony,3.55
symposium,0.69
symptom,1.88
symptomatic,0.57
synagogue,0.96
synapse,0.73
synaptic,0.47
sync,3.29
synchromesh,0.02
synchronicity,0.12
synchronistic,0.02
synchronization,0.25
synchronize,0.67
synchronizer,0.08
synchronous,0.02
syncopate,0.02
syncopation,0.04
syncope,0.16
syndicate,2
syndication,0.29
syndrome,6.27
synecdoche,0.08
synergistic,0.04
synergy,0.61
synod,0.02
synonym,0.18
synonymous,0.55
synopsis,0.27
synoptic,0.04
synovial,0.12
syntax,0.35
synthesis,0.29
synthesize,0.22
synthesizer,0.53
synthetic,2.51
syphilis,1.92
syphilitic,0.1
syringe,1.94
syrup,5.1
syrupy,0.04
system,91.51
systematic,0.59
systemic,0.22
systemize,0.02
systolic,0.96
tab,5.76
tabernacle,0.71
table,105.63
tableau,0.16
tablecloth,0.94
tablespoon,0.18
tablespoonful,0.02
tablet,1.49
tabletop,0.1
tableware,0.04
tabloid,1.1
taboo,1.22
tabula,0.08
tabulate,0.02
tabulation,0.06
tabulator,#N/A
tachometer,0.06
tachycardia,0.31
tachyon,0.12
tacit,0.14
taciturn,0.16
tack,2.12
tackiness,0.02
tackle,4.29
tackler,0.04
tacky,2.63
taco,3.1
taconite,0.06
tact,1.1
tactful,0.57
tactic,1.55
tactical,5.51
tactician,0.16
tactics,4.73
tactile,0.35
tactless,0.27
tad,4.67
tadpole,0.59
taffeta,0.37
taffrail,0.04
taffy,2.39
tag,13.88
tagalong,0.08
tagger,0.12
tai,2.96
tail,23.9
tailback,0.18
tailbone,0.08
tailcoat,0.02
tailgate,0.45
tailgater,0.02
tailless,0.02
taillight,0.82
tailor,4.18
tailpipe,0.49
tailspin,0.22
tailwind,0.12
taint,0.78
taka,0.04
take,1891.04
takeaway,0.12
takedown,0.25
takeoff,2.45
takeout,1.61
takeover,1.57
taker,0.9
talc,0.24
talcum,0.76
tale,12
talebearer,0.06
talent,26.12
talented,11.39
talentless,0.2
talisman,1.45
talk,855
talkative,0.9
talkativeness,0.02
talker,1.78
talkie,0.31
talky,0.35
tall,32.33
tallboy,0.02
tallish,0.04
tallness,0.02
tallow,0.1
tally,3.49
talon,1.1
talus,0.08
tamale,0.24
tamarind,0.06
tamarisk,0.02
tambourine,0.88
tame,2.73
tamer,0.45
tamp,0.06
tamper,0.49
tamperproof,0.04
tampon,0.67
tan,8.61
tanager,0.1
tanbark,0.02
tandem,0.35
tang,2.24
tangelo,0.04
tangent,0.37
tangential,0.04
tangerine,0.75
tangibility,#N/A
tangible,1.1
tanginess,0.02
tangle,1.04
tango,5.37
tangy,0.33
tank,25.61
tankard,0.08
tanker,1.96
tannery,0.2
tannic,0.06
tansy,0.2
tantalize,0.08
tantalizer,0.04
tantalum,0.06
tantamount,0.33
tantric,0.43
tantrum,0.88
tap,14.75
tape,68.84
tapeline,0.02
tapemeasure,#N/A
taper,0.18
taperecorder,#N/A
tapestry,0.71
tapeworm,0.69
tapioca,0.61
tapir,0.08
tapper,0.04
taproom,0.02
taps,2.55
tapster,0.02
tar,3.14
tarantella,0.12
tarantula,0.9
tardiness,0.43
tardy,1.14
target,37.96
tariff,0.14
tarlatan,0.02
tarmac,0.43
tarn,0.92
tarnish,0.37
taro,0.43
tarot,1.2
tarp,0.98
tarpaulin,0.1
tarpon,0.18
tarragon,0.27
tarry,0.45
tart,2.39
tartan,0.31
tartar,1.49
tartaric,#N/A
task,12.73
taskmaster,0.16
tassel,0.53
taste,51.31
tasteful,1.35
tasteless,0.88
tastelessness,0.04
taster,0.24
tasty,6.31
tat,1.08
tattered,0.24
tatters,0.1
tattle,0.16
tattler,0.47
tattletale,0.53
tattoo,11.96
tattooist,0.02
tatty,0.06
tau,0.43
taunt,0.63
taupe,0.69
taut,0.69
tautness,0.04
tautology,0.04
tavern,3.1
taw,0.14
tawdry,0.59
tawny,0.65
tax,14.55
taxable,0.08
taxation,0.29
taxi,25.84
taxicab,0.86
taxidermist,0.16
taxidermy,0.16
taxman,0.18
taxonomic,0.02
taxpayer,0.57
taxpaying,0.02
tea,58.63
teabag,0.04
teach,72.84
teachable,0.04
teacher,55.73
teaching,19.8
teacup,0.65
teahouse,0.82
teak,0.39
teakettle,0.14
teakwood,0.02
teal,0.51
team,147.61
teammate,0.9
teamster,0.24
teamwork,2
teapot,0.86
tear,27
teardown,0.02
teardrop,0.27
tearful,0.43
teargas,0.02
tearjerker,0.1
tearoom,0.14
teary,0.08
tease,5.69
teasel,#N/A
teaser,0.27
teashop,0.06
teaspoon,0.47
teaspoonful,0.12
teat,0.31
teatime,0.45
tech,6.39
techie,0.12
technetium,0.06
technical,8.24
technicality,1.2
technician,2.59
technique,8.94
techno,0.75
technocracy,0.06
technocrat,0.04
technological,0.78
technology,14.94
technophobe,0.02
tectonic,0.2
tedious,1.43
tediousness,0.04
tedium,0.25
tee,2.16
teem,0.04
teeming,0.65
teen,4.1
teenage,6.86
teenaged,0.16
teenager,6.88
teens,1.94
teensy,0.47
teeny,2.51
teenybopper,0.04
teepee,0.12
teeter,0.1
teethe,0.02
teething,0.45
teetotal,0.02
teetotaler,0.14
telecast,0.35
telecommunication,0.06
telecommuter,0.02
teleconference,0.22
telegram,9.24
telegraph,3.27
telegrapher,0.06
telegraphic,0.02
telegraphy,0.1
telekinesis,0.41
telekinetic,0.25
telemarketer,0.2
telemarketing,0.35
telemetric,0.02
telemetry,0.71
telepath,0.16
telepathic,0.59
telepathy,0.92
telephone,32.37
telephonic,0.16
telephonist,#N/A
telephoto,0.31
teleport,0.22
teleportation,0.08
teleprompter,0.35
telescope,2.94
telescopic,0.24
telethon,1.04
teletype,0.65
televangelism,0.02
televangelist,0.08
televise,0.02
televised,0.82
television,33.9
telex,0.49
tell,1724.49
teller,2.57
telltale,0.35
tellurium,0.02
tem,0.16
temblor,0.04
temerity,0.22
temp,3.02
temper,11.41
tempera,0.04
temperament,1.16
temperamental,0.8
temperance,0.78
temperate,0.24
temperature,13.76
tempest,0.71
tempestuous,0.24
templar,0.27
template,0.41
temple,17.55
tempo,1.69
temporal,1.35
temporarily,4.55
temporary,13.04
tempore,0.02
temporize,0.02
tempt,2.53
temptation,4.24
tempter,0.02
tempting,3.02
temptress,0.45
tempura,0.24
tempus,0.41
ten,145
tenability,#N/A
tenable,0.06
tenacious,0.49
tenacity,0.27
tenancy,0.04
tenant,3.04
tenantless,0.02
tend,12.27
tendency,2.71
tendentious,0.08
tender,8.88
tenderfoot,0.49
tenderhearted,0.08
tenderize,0.14
tenderizer,0.08
tenderloin,0.39
tenderness,2.53
tendinitis,0.04
tendon,0.57
tendonitis,0.04
tendril,0.04
tenement,0.69
tenet,0.12
tennis,13.63
tennisracket,#N/A
tenon,0.06
tenor,1.55
tense,10.24
tenseness,0.06
tensile,0.12
tension,8.55
tensor,0.08
tent,17.49
tentacle,0.25
tentative,0.49
tenterhooks,0.04
tenth,4.16
tentmaker,0.02
tenuous,0.33
tenure,1.76
tepee,0.53
tepid,0.24
tequila,5.86
terabyte,0.02
terahertz,0.06
terbium,0.02
tercentenary,#N/A
tergiversation,0.02
teriyaki,0.75
term,17.45
termagant,0.02
terminal,7.65
terminate,2.75
termination,1.33
terminator,1.31
terminology,0.47
terminus,0.45
termite,0.75
tern,0.02
terpsichorean,0.02
terrace,3.39
terracotta,0.1
terrain,2.25
terrarium,0.22
terrazzo,0.04
terrestrial,0.22
terrible,94.02
terrier,0.96
terrific,41.92
terrified,9.57
terrify,0.49
terrifying,4.25
terrine,0.1
territorial,1.67
territorialism,0.02
territoriality,0.08
territory,14.67
terror,9
terrorism,4.1
terrorist,12.1
terroristic,0.04
terrorize,0.51
terrycloth,0.1
terse,0.16
terseness,0.04
tertiary,0.24
test,84.08
testament,2.35
testator,0.04
tester,0.33
testicle,1.14
testicular,0.61
testify,14.2
testimonial,0.63
testimony,14.75
testiness,0.02
testosterone,1.63
testy,0.96
tetanus,1.39
tetchy,0.02
tether,0.47
tetherball,0.18
tetracycline,0.2
tetrameter,0.02
tetrazzini,0.08
text,5.24
textbook,2.2
textile,0.49
textural,0.02
texture,1.65
textured,0.18
thalamus,0.06
thalidomide,0.04
thallium,0.16
than,738.8
thane,0.71
thank,1115.24
thankful,5.37
thankfulness,0.06
thankless,0.41
thanks,623.31
thanksgiving,18.61
that,14111.31
thatch,0.75
thatched,0.1
thaw,1.59
the,29449.18
theater,24.04
theatergoer,0.04
theatric,0.02
theatrical,2.51
theatricality,0.02
theatrics,0.61
theft,6.75
their,655.16
theistic,0.04
them,1778.82
thematic,0.08
theme,13.92
themselves,45.94
then,1489.53
thence,0.27
theocracy,0.04
theologian,0.27
theological,0.39
theology,0.71
theorem,0.33
theoretic,0.02
theoretical,1.86
theorist,0.18
theorize,0.2
theory,28.61
theosophical,0.04
theosophist,#N/A
therapeutic,1.41
therapist,9.51
therapy,18.51
there,4348.12
thereabout,0.06
thereat,0.02
therefore,20.75
thereunto,0.02
thermal,2.2
thermionic,0.02
thermocouple,0.02
thermodynamic,0.04
thermodynamics,0.25
thermograph,0.08
thermometer,2.2
thermonuclear,0.25
thermoplastic,0.04
thermos,1.12
thermosetting,0.02
thermostat,1.14
thermostatic,#N/A
thesaurus,0.39
these,904
thesis,3.41
thespian,0.33
theta,1.59
thew,0.02
they,4102.94
thiamine,0.06
thick,13.98
thicken,0.1
thickener,0.04
thicket,0.47
thickheaded,0.12
thickness,0.51
thief,24.27
thieve,0.12
thievery,0.27
thieving,1.67
thigh,3.75
thighbone,0.04
thimble,0.27
thimbleful,0.08
thin,20.18
thing,1088.67
thingamabob,0.2
thingamajig,0.22
thingy,2.86
think,2691.39
thinker,1.18
thinness,0.1
third,74.53
thirst,3.73
thirsty,12.29
thirty,17.18
thirtyish,0.06
this,7978.73
thistle,0.45
thistledown,0.02
thong,2.1
thoracic,0.78
thorax,0.39
thorium,0.2
thorn,5.1
thorny,0.71
thorough,4.71
thoroughbred,0.88
thoroughfare,0.92
thoroughly,4.76
thoroughness,0.29
thorp,#N/A
those,753.02
though,181.94
thought,808.47
thoughtful,7.8
thoughtfulness,0.24
thoughtless,1.39
thoughtlessness,0.08
thousand,69.29
thousandfold,0.06
thrall,0.27
thrash,0.53
thrasher,0.06
thread,5.16
threadbare,0.14
threadlike,0.02
threat,20.76
threaten,8.53
three,542.24
threepence,0.08
threescore,0.06
threesome,2.12
thresh,0.04
thresher,0.22
threshing,0.06
threshold,2.76
thrice,0.51
thrift,0.43
thriftiness,0.02
thrifty,0.31
thrill,8.41
thriller,1.35
thrilling,3.33
thrive,1.75
thriving,1.22
thro,0.1
throat,36.02
throaty,0.18
throb,0.24
throbbing,1.18
throes,0.53
thrombocytopenia,0.02
thrombocytopenic,0.02
thrombosis,0.31
thrombus,0.14
throne,8.65
throng,0.31
throttle,2.33
through,549.53
throughput,0.1
throve,#N/A
throw,128.82
throwaway,0.18
throwback,0.51
thrower,0.47
thrum,0.12
thrush,0.37
thrust,3.86
thruster,0.51
thrusting,0.29
thud,1.94
thug,3.49
thuggish,0.04
thulium,#N/A
thumb,11.82
thumbhole,0.04
thumbnail,0.14
thumbprint,0.55
thumbscrew,0.06
thumbtack,0.18
thump,1.94
thumper,1.37
thunder,13.31
thunderbolt,1.69
thunderclap,0.57
thundercloud,0.16
thunderhead,0.24
thunderous,0.27
thundershower,0.04
thunderstorm,0.63
thunderstruck,0.04
thus,12.31
thwack,0.04
thwart,0.33
thyme,0.2
thymine,0.02
thymus,0.06
thyroid,0.55
tiara,1.78
tibia,0.63
tic,1.51
tick,7.25
ticker,1.08
ticket,45.57
tickle,4.8
tickler,0.22
ticklish,1.14
tickly,0.04
tidal,1.04
tidbit,0.33
tiddlywinks,0.08
tide,7.35
tidewater,0.18
tidiness,0.04
tidings,1.12
tidy,3.71
tie,44.43
tiebreaker,0.24
tiepin,0.04
tier,1.06
tierce,0.02
tiered,0.02
tiffin,0.04
tiger,18.53
tigerish,#N/A
tight,50.92
tighten,2.86
tightfisted,0.06
tightlipped,0.04
tightness,0.12
tightrope,0.47
tights,2.65
tightwad,0.24
tigress,0.27
tile,2.12
tiling,0.08
till,166.73
tiller,0.39
tilt,2.22
tilter,0.04
timber,2.49
timbre,0.14
timbrel,0.04
time,1958.63
timecard,0.08
timekeeper,0.12
timekeeping,0.02
timeless,0.86
timelessness,0.04
timely,1.08
timeout,0.51
timepiece,0.27
timer,6.25
times,220.02
timesaver,0.08
timeshare,0.24
timestamp,0.02
timetable,1.61
timid,1.51
timidity,0.12
timing,14.98
timpani,0.1
timpanist,#N/A
tin,8.65
tincture,0.08
tinder,0.06
tinderbox,0.04
tine,0.18
tinfoil,0.47
ting,1.29
tinge,0.2
tingle,1.1
tinhorn,0.53
tinker,2.22
tinkerer,0.02
tinkle,0.92
tinkling,0.75
tinned,0.12
tinnitus,0.16
tinny,0.04
tinplate,0.1
tinsel,0.47
tinsmith,0.02
tint,0.29
tinting,0.1
tintinnabulation,#N/A
tintype,0.06
tiny,32.22
tip,27.63
tipoff,0.06
tipper,0.67
tippet,0.31
tipple,0.14
tippler,0.02
tipsiness,0.02
tipster,0.61
tipsy,0.65
tiptoe,0.88
tiptop,0.27
tirade,0.2
tire,12.37
tired,112.65
tiredness,0.04
tireless,0.67
tirelessness,#N/A
tiresome,1.45
tiring,1.18
tissue,10.73
tit,3.35
titan,1.45
titanium,1.57
tithe,0.02
tithing,0.04
titillate,0.16
titillation,0.12
title,18.57
titmouse,0.14
titrate,0.31
titter,0.02
tittle,0.12
titular,0.2
tizzy,0.18
to,22677.84
toad,5.69
toadstool,0.33
toady,0.22
toast,33.47
toaster,3.88
toasty,0.67
tobacco,6.98
tobacconist,0.1
toboggan,0.08
toccata,0.04
tock,0.92
tocsin,#N/A
today,433.8
toddle,0.33
toddler,0.78
toddy,2.49
toe,12.69
toed,0.1
toehold,0.14
toeless,0.02
toenail,0.86
toffee,0.43
tofu,2.69
tog,0.02
toga,0.92
together,383.39
togetherness,0.57
toggle,0.29
toil,1
toile,0.02
toiler,0.02
toilet,28.9
toiletpaper,#N/A
toiletry,0.06
toilette,0.1
toilsome,0.08
tokay,0.02
toke,0.8
token,4.02
tolerable,0.45
tolerance,2.55
tolerant,1.27
tolerate,6.94
toll,3.35
tollbooth,0.22
tollgate,0.04
tollhouse,0.04
toluene,0.08
tomahawk,0.43
tomato,5.9
tomb,5.63
tomboy,0.29
tombstone,2.14
tomcat,0.67
tome,0.76
tomfool,0.06
tomfoolery,0.33
tommyrot,0.06
tomography,0.04
tomorrow,335.96
tomtit,0.02
ton,7.49
tonal,0.06
tonality,0.04
tone,16.86
toneless,0.02
toner,0.86
tong,2.27
tongs,0.78
tongue,31.16
tonic,3.82
tonight,412.69
tonnage,0.25
tonsil,0.35
tonsillectomy,0.08
tonsillitis,0.02
tonsorial,0.04
tonsure,0.04
tontine,0.04
too,1371.57
tool,10.75
toolbox,1.25
toolkit,0.14
toot,1.57
tooter,0.04
tooth,13.57
toothache,1.14
toothbrush,5
toothless,0.55
toothpaste,3.14
toothpick,1.02
toothsome,0.04
toothy,0.1
toots,3.29
top,133.43
topaz,1
topcoat,0.24
toper,0.02
topflight,0.1
topgallant,0.12
topiary,0.18
topic,5.31
topical,0.51
topknot,0.16
topless,1.96
topmost,0.06
topnotch,0.39
topographic,0.02
topographical,0.08
topography,0.25
topple,0.63
topsail,0.14
topside,1.29
topsoil,0.2
topspin,0.04
toque,0.08
tor,2.49
torch,4.98
torchbearer,0.06
torchlight,0.08
torchy,0.04
torment,2.73
tormentor,0.06
tornado,2.55
torpedo,6.39
torpid,0.02
torpidity,0.04
torpor,0.06
torque,0.73
torrent,0.41
torrential,0.12
torrid,0.55
torsion,0.06
torso,1.84
tort,0.18
torte,0.04
tortellini,0.2
tortilla,0.31
tortoise,1.12
tortoiseshell,0.06
tortuous,0.12
torture,15.92
torturer,0.25
torturous,0.25
torus,0.02
toss,12.39
tosspot,0.06
tossup,0.1
tostada,0.16
tot,1.06
total,37.65
totalitarian,0.16
totalitarianism,0.04
totality,0.14
tote,1.08
totem,0.86
totemic,0.02
totempole,#N/A
totter,0.04
toucan,0.08
touch,147.73
touchdown,4.96
touchhole,0.08
touchline,0.04
touchstone,0.2
touchup,0.02
touchy,3.14
tough,90.51
toughen,0.59
toughie,0.2
toughness,0.27
toupee,1.25
tour,30.8
tourism,0.65
tourist,4.65
touristy,0.12
tournament,9.1
tournedos,0.02
tourney,0.14
tourniquet,0.98
tout,1.08
tow,5.78
toward,22.92
towards,27.43
towel,14.16
tower,22.84
towering,0.63
towhead,0.02
towheaded,0.06
towline,0.24
town,247.92
townhouse,0.75
townie,0.33
townsfolk,0.39
township,0.49
townsman,0.06
townspeople,1.08
townswoman,0.02
towpath,0.02
toxemia,0.06
toxic,4.9
toxicity,0.47
toxicological,0.04
toxicologist,0.02
toxicology,1.04
toxin,0.9
toy,16.84
toymaker,0.88
trace,19.39
traceable,0.47
tracer,1.69
tracery,0.02
trachea,0.69
tracheal,0.25
tracheotomy,0.37
trachoma,0.04
track,55.75
tracker,1.63
trackless,0.18
trackside,0.02
tracksuit,0.08
tract,1.43
tractable,0.02
traction,1.88
tractor,3.73
trade,35.2
tradecraft,0.04
trademark,1.47
tradeoff,0.16
trader,1.57
tradesman,0.12
trading,5.98
tradition,13.67
traditional,8.14
traditionalism,0.04
traditionalist,0.27
traffic,28.51
trafficker,0.16
trafficking,1.04
tragedian,0.04
tragedy,14.18
tragic,12.24
tragicomedy,0.02
trail,19.2
trailblazer,0.06
trailbreaker,0.02
trailer,11.35
train,95.06
traindriver,#N/A
trainee,1.33
trainer,5.57
training,35.14
trainload,0.12
trainman,0.14
traipse,0.27
trait,1.08
traitor,10.59
traitorous,0.47
trajectory,1.84
tram,1.37
tramline,0.02
tramp,8.29
trample,0.8
trampoline,0.67
tramway,0.04
trance,5.25
trancelike,0.04
tranquil,0.82
tranquilize,0.14
tranquilized,0.12
tranquilizer,1.8
tranquilizers,0.88
transact,0.22
transaction,2.94
transactional,0.02
transatlantic,0.63
transaxle,0.04
transceiver,0.96
transcend,0.47
transcendence,0.1
transcendent,0.41
transcendental,0.14
transcendentalism,0.04
transcendentalist,0.02
transcontinental,0.31
transcribe,0.12
transcriber,0.06
transcript,13.82
transcription,0.65
transducer,0.2
transect,0.08
transept,0.02
transfer,20.55
transferable,0.08
transference,0.86
transferral,0.02
transfiguration,0.02
transform,2.2
transformation,1.98
transformational,0.02
transformative,0.02
transformer,0.53
transfuse,0.29
transfusion,1.53
transgender,0.08
transgendered,0.06
transgenic,0.08
transgress,0.14
transgression,0.49
transgressor,0.08
transience,0.04
transient,1.02
transistor,0.59
transit,3.18
transition,3.12
transitional,0.45
transitive,0.12
transitory,0.24
translatable,0.02
translate,4.82
translation,4.69
translator,2.25
translucence,0.02
translucent,0.25
transmigration,0.08
transmission,8.53
transmit,2.86
transmittable,0.04
transmitter,4.02
transmogrification,0.06
transmutation,0.02
transmute,0.06
transnational,0.08
transoceanic,0.04
transom,0.12
transonic,#N/A
transpacific,0.04
transparency,0.1
transparent,1.8
transpersonal,0.04
transpire,0.1
transplant,5.1
transplantation,0.16
transponder,1.39
transport,11.2
transportable,0.04
transportation,5.55
transporter,1.61
transpose,0.08
transposition,0.1
transsexual,0.53
transshipment,0.02
transubstantiate,0.04
transubstantiation,0.06
transverse,0.29
transvestite,1.63
trap,23.84
trapdoor,0.41
trapeze,1.35
trapezium,0.02
trapezoid,0.06
trapezoidal,0.02
trapper,1.65
trapshooting,#N/A
trash,22.47
trashcan,0.37
trashy,1.06
trauma,17.04
traumatic,2.71
traumatism,0.08
traumatize,0.2
travail,0.08
travel,33.37
traveler,3.02
travelogue,0.04
traverse,0.73
travertine,0.02
travesty,0.9
travois,0.06
trawl,0.1
trawler,0.45
tray,8.04
treacherous,2.18
treachery,1.88
treacle,0.16
tread,2.27
treadmill,0.82
treason,5.08
treasonable,0.12
treasonous,0.18
treasure,19.06
treasured,0.59
treasurer,1.12
treasury,3.8
treat,51.88
treatable,0.57
treatise,0.29
treatment,19.31
treaty,4.69
treble,0.18
trebuchet,0.2
tree,65
treed,0.22
treeless,0.04
treelike,0.02
treetop,0.25
trek,4.49
trekker,0.31
trellis,0.27
tremble,2.24
trembler,0.1
tremendous,8.45
tremolo,0.04
tremor,0.8
tremulous,0.1
trench,3.08
trenchant,0.04
trend,2.08
trendiness,0.04
trendsetter,0.08
trendsetting,0.04
trendy,0.86
trepan,0.02
trepanation,0.04
trephination,0.02
trepidation,0.14
trespass,1.43
trespasser,0.12
tress,0.12
tresses,0.06
trestle,0.16
triad,3.43
triage,1.65
trial,49.37
triangle,4.27
triangular,0.24
triangulate,0.57
triangulation,0.35
triathlon,0.43
tribal,1.86
tribe,6.37
tribesman,0.06
tribeswoman,0.02
tribulation,0.04
tribunal,1.08
tribune,2.02
tributary,0.31
tribute,5.24
trice,0.12
triceps,0.25
triceratops,0.04
trichinosis,0.06
trick,47.27
trickery,0.75
trickle,0.31
trickster,0.43
tricky,7.96
tricolor,0.02
tricuspid,0.04
tricycle,0.53
